case_id,activity,timestamp,resource,supplier_name
CASE-0501,Air Freight Dispatch,2025-03-27T11:00:54Z,R-Ops5,GreenFreight Ltd.
CASE-0501,Last Mile Delivery,2025-03-27T15:50:10Z,R-Ops5,GreenFreight Ltd.
CASE-0502,Order Received,2025-07-31T02:31:00Z,R-Ops3,EcoLink Carriers
CASE-0502,Warehouse Pick & Pack,2025-07-31T04:19:56Z,R-Ops3,EcoLink Carriers
CASE-0502,Customs Clearance,2025-07-31T07:49:06Z,R-Ops3,EcoLink Carriers
CASE-0502,Road Transport Dispatch,2025-07-31T18:27:15Z,R-Ops3,EcoLink Carriers
CASE-0502,Recycling Processing,2025-08-01T14:42:18Z,R-Ops3,EcoLink Carriers
CASE-0502,Last Mile Delivery,2025-08-01T15:49:02Z,R-Ops3,EcoLink Carriers
CASE-0503,Order Received,2025-08-16T16:01:00Z,R-Ops1,Deecan Roadlines
CASE-0503,Warehouse Pick & Pack,2025-08-16T17:42:54Z,R-Ops1,Deecan Roadlines
CASE-0503,Customs Clearance,2025-08-16T23:20:06Z,R-Ops1,Deecan Roadlines
CASE-0503,Road Transport Dispatch,2025-08-17T04:34:03Z,R-Ops1,Deecan Roadlines
CASE-0503,Last Mile Delivery,2025-08-18T00:24:08Z,R-Ops1,Deecan Roadlines
CASE-0504,Order Received,2025-03-15T03:52:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0504,Warehouse Pick & Pack,2025-03-15T05:50:24Z,R-Ops3,SpeedJet Air Cargo
CASE-0504,Customs Clearance,2025-03-15T09:54:16Z,R-Ops3,SpeedJet Air Cargo
CASE-0504,Road Transport Dispatch,2025-03-15T21:50:47Z,R-Ops3,SpeedJet Air Cargo
CASE-0504,Last Mile Delivery,2025-03-16T13:12:43Z,R-Ops3,SpeedJet Air Cargo
CASE-0505,Order Received,2025-01-03T09:59:00Z,R-Ops1,FastCargo Ltd.
CASE-0505,Warehouse Pick & Pack,2025-01-03T10:32:57Z,R-Ops1,FastCargo Ltd.
CASE-0505,Customs Clearance,2025-01-03T15:56:30Z,R-Ops1,FastCargo Ltd.
CASE-0505,Road Transport Dispatch,2025-01-04T02:55:00Z,R-Ops1,FastCargo Ltd.
CASE-0505,Incineration Disposal,2025-01-05T02:48:31Z,R-Ops1,FastCargo Ltd.
CASE-0505,Last Mile Delivery,2025-01-05T06:02:43Z,R-Ops1,FastCargo Ltd.
CASE-0506,Order Received,2025-06-09T20:57:00Z,R-Ops5,EcoLink Carriers
CASE-0506,Warehouse Pick & Pack,2025-06-09T21:45:53Z,R-Ops5,EcoLink Carriers
CASE-0506,Customs Clearance,2025-06-10T00:34:01Z,R-Ops5,EcoLink Carriers
CASE-0506,Road Transport Dispatch,2025-06-10T06:51:34Z,R-Ops5,EcoLink Carriers
CASE-0506,Last Mile Delivery,2025-06-11T05:35:14Z,R-Ops5,EcoLink Carriers
CASE-0507,Order Received,2025-03-22T08:07:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0507,Warehouse Pick & Pack,2025-03-22T08:38:22Z,R-Ops2,SpeedJet Air Cargo
CASE-0507,Customs Clearance,2025-03-22T13:07:52Z,R-Ops2,SpeedJet Air Cargo
CASE-0507,Road Transport Dispatch,2025-03-22T21:14:37Z,R-Ops2,SpeedJet Air Cargo
CASE-0507,Last Mile Delivery,2025-03-23T15:44:49Z,R-Ops2,SpeedJet Air Cargo
CASE-0508,Order Received,2025-10-21T07:10:00Z,R-Ops3,Deecan Roadlines
CASE-0508,Warehouse Pick & Pack,2025-10-21T07:46:24Z,R-Ops3,Deecan Roadlines
CASE-0508,Customs Clearance,2025-10-21T12:13:35Z,R-Ops3,Deecan Roadlines
CASE-0508,Road Transport Dispatch,2025-10-21T18:56:11Z,R-Ops3,Deecan Roadlines
CASE-0508,Last Mile Delivery,2025-10-22T11:14:14Z,R-Ops3,Deecan Roadlines
CASE-0509,Order Received,2025-07-16T01:05:00Z,R-Ops1,EcoLink Carriers
CASE-0509,Warehouse Pick & Pack,2025-07-16T02:13:22Z,R-Ops1,EcoLink Carriers
CASE-0509,Customs Clearance,2025-07-16T04:56:20Z,R-Ops1,EcoLink Carriers
CASE-0509,Road Transport Dispatch,2025-07-16T13:42:28Z,R-Ops1,EcoLink Carriers
CASE-0509,Last Mile Delivery,2025-07-17T13:04:10Z,R-Ops1,EcoLink Carriers
CASE-0510,Order Received,2025-06-09T10:52:00Z,R-Ops3,FastCargo Ltd.
CASE-0510,Warehouse Pick & Pack,2025-06-09T11:39:49Z,R-Ops3,FastCargo Ltd.
CASE-0510,Customs Clearance,2025-06-09T16:41:50Z,R-Ops3,FastCargo Ltd.
CASE-0510,Road Transport Dispatch,2025-06-10T03:10:18Z,R-Ops3,FastCargo Ltd.
CASE-0510,Last Mile Delivery,2025-06-11T03:23:59Z,R-Ops3,FastCargo Ltd.
CASE-0511,Order Received,2025-02-17T22:29:00Z,R-Ops2,FastCargo Ltd.
CASE-0511,Warehouse Pick & Pack,2025-02-17T23:07:45Z,R-Ops2,FastCargo Ltd.
CASE-0511,Customs Clearance,2025-02-18T02:22:14Z,R-Ops2,FastCargo Ltd.
CASE-0511,Air Freight Dispatch,2025-02-18T11:31:34Z,R-Ops2,FastCargo Ltd.
CASE-0511,Last Mile Delivery,2025-02-18T15:24:29Z,R-Ops2,FastCargo Ltd.
CASE-0512,Order Received,2025-05-13T11:25:00Z,R-Ops5,Deecan Roadlines
CASE-0512,Warehouse Pick & Pack,2025-05-13T12:11:30Z,R-Ops5,Deecan Roadlines
CASE-0512,Customs Clearance,2025-05-13T17:51:38Z,R-Ops5,Deecan Roadlines
CASE-0512,Truck Delivery Transport Dispatch,2025-05-14T00:30:12Z,R-Ops5,Deecan Roadlines
CASE-0512,Last Mile Delivery,2025-05-14T21:45:03Z,R-Ops5,Deecan Roadlines
CASE-0513,Order Received,2025-02-27T11:30:00Z,R-Ops4,EcoLink Carriers
CASE-0513,Warehouse Pick & Pack,2025-02-27T12:41:30Z,R-Ops4,EcoLink Carriers
CASE-0513,Customs Clearance,2025-02-27T15:22:30Z,R-Ops4,EcoLink Carriers
CASE-0513,Road Transport Dispatch,2025-02-28T01:31:06Z,R-Ops4,EcoLink Carriers
CASE-0513,Incineration Disposal,2025-02-28T17:47:33Z,R-Ops4,EcoLink Carriers
CASE-0513,Last Mile Delivery,2025-02-28T21:10:58Z,R-Ops4,EcoLink Carriers
CASE-0514,Order Received,2025-11-29T02:50:00Z,R-Ops5,SpeedJet Air Cargo
CASE-0514,Warehouse Pick & Pack,2025-11-29T03:47:11Z,R-Ops5,SpeedJet Air Cargo
CASE-0514,Customs Clearance,2025-11-29T07:37:49Z,R-Ops5,SpeedJet Air Cargo
CASE-0514,Road Transport Dispatch,2025-11-29T16:21:16Z,R-Ops5,SpeedJet Air Cargo
CASE-0514,Recycling Processing,2025-11-30T09:47:29Z,R-Ops5,SpeedJet Air Cargo
CASE-0514,Last Mile Delivery,2025-11-30T10:59:23Z,R-Ops5,SpeedJet Air Cargo
CASE-0515,Order Received,2025-08-09T13:36:00Z,R-Ops5,Deecan Roadlines
CASE-0515,Warehouse Pick & Pack,2025-08-09T15:16:51Z,R-Ops5,Deecan Roadlines
CASE-0515,Customs Clearance,2025-08-09T19:27:32Z,R-Ops5,Deecan Roadlines
CASE-0515,Air Freight Dispatch,2025-08-10T01:20:53Z,R-Ops5,Deecan Roadlines
CASE-0515,Last Mile Delivery,2025-08-10T03:39:35Z,R-Ops5,Deecan Roadlines
CASE-0516,Order Received,2025-02-28T18:38:00Z,R-Ops4,FastCargo Ltd.
CASE-0516,Warehouse Pick & Pack,2025-02-28T19:49:39Z,R-Ops4,FastCargo Ltd.
CASE-0516,Customs Clearance,2025-03-01T00:02:52Z,R-Ops4,FastCargo Ltd.
CASE-0516,Road Transport Dispatch,2025-03-01T10:37:27Z,R-Ops4,FastCargo Ltd.
CASE-0516,Recycling Processing,2025-03-02T11:10:59Z,R-Ops4,FastCargo Ltd.
CASE-0516,Last Mile Delivery,2025-03-02T14:37:30Z,R-Ops4,FastCargo Ltd.
CASE-0517,Order Received,2025-09-11T20:42:00Z,R-Ops3,GreenFreight Ltd.
CASE-0517,Warehouse Pick & Pack,2025-09-11T21:17:32Z,R-Ops3,GreenFreight Ltd.
CASE-0517,Customs Clearance,2025-09-12T00:09:45Z,R-Ops3,GreenFreight Ltd.
CASE-0517,Road Transport Dispatch,2025-09-12T05:16:26Z,R-Ops3,GreenFreight Ltd.
CASE-0517,Last Mile Delivery,2025-09-13T03:49:26Z,R-Ops3,GreenFreight Ltd.
CASE-0518,Order Received,2025-08-20T17:18:00Z,R-Ops2,Deecan Roadlines
CASE-0518,Warehouse Pick & Pack,2025-08-20T18:23:05Z,R-Ops2,Deecan Roadlines
CASE-0518,Customs Clearance,2025-08-20T22:41:48Z,R-Ops2,Deecan Roadlines
CASE-0518,Air Freight Dispatch,2025-08-21T04:15:43Z,R-Ops2,Deecan Roadlines
CASE-0518,Last Mile Delivery,2025-08-21T07:31:42Z,R-Ops2,Deecan Roadlines
CASE-0519,Order Received,2025-06-26T02:37:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0519,Warehouse Pick & Pack,2025-06-26T03:07:43Z,R-Ops4,SpeedJet Air Cargo
CASE-0519,Customs Clearance,2025-06-26T09:04:28Z,R-Ops4,SpeedJet Air Cargo
CASE-0519,Road Transport Dispatch,2025-06-26T16:18:29Z,R-Ops4,SpeedJet Air Cargo
CASE-0519,Last Mile Delivery,2025-06-27T10:14:59Z,R-Ops4,SpeedJet Air Cargo
CASE-0520,Order Received,2025-01-01T22:35:00Z,R-Ops1,FastCargo Ltd.
CASE-0520,Warehouse Pick & Pack,2025-01-02T00:18:52Z,R-Ops1,FastCargo Ltd.
CASE-0520,Customs Clearance,2025-01-02T03:45:05Z,R-Ops1,FastCargo Ltd.
CASE-0520,Truck Delivery Transport Dispatch,2025-01-02T14:38:29Z,R-Ops1,FastCargo Ltd.
CASE-0520,Last Mile Delivery,2025-01-03T10:59:37Z,R-Ops1,FastCargo Ltd.
CASE-0521,Order Received,2025-12-31T12:25:00Z,R-Ops3,GreenFreight Ltd.
CASE-0521,Warehouse Pick & Pack,2025-12-31T13:29:20Z,R-Ops3,GreenFreight Ltd.
CASE-0521,Customs Clearance,2025-12-31T17:40:10Z,R-Ops3,GreenFreight Ltd.
CASE-0521,Road Transport Dispatch,2026-01-01T02:58:09Z,R-Ops3,GreenFreight Ltd.
CASE-0521,Last Mile Delivery,2026-01-01T19:51:05Z,R-Ops3,GreenFreight Ltd.
CASE-0522,Order Received,2025-03-20T09:55:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0522,Warehouse Pick & Pack,2025-03-20T11:25:18Z,R-Ops4,SpeedJet Air Cargo
CASE-0522,Customs Clearance,2025-03-20T13:57:31Z,R-Ops4,SpeedJet Air Cargo
CASE-0522,Road Transport Dispatch,2025-03-20T18:31:58Z,R-Ops4,SpeedJet Air Cargo
CASE-0522,Last Mile Delivery,2025-03-21T16:44:46Z,R-Ops4,SpeedJet Air Cargo
CASE-0523,Order Received,2025-02-13T04:41:00Z,R-Ops2,GreenFreight Ltd.
CASE-0523,Warehouse Pick & Pack,2025-02-13T06:23:32Z,R-Ops2,GreenFreight Ltd.
CASE-0523,Customs Clearance,2025-02-13T11:49:58Z,R-Ops2,GreenFreight Ltd.
CASE-0523,Air Freight Dispatch,2025-02-13T22:58:53Z,R-Ops2,GreenFreight Ltd.
CASE-0523,Last Mile Delivery,2025-02-14T04:42:09Z,R-Ops2,GreenFreight Ltd.
CASE-0524,Order Received,2025-08-06T17:52:00Z,R-Ops5,GreenFreight Ltd.
CASE-0524,Warehouse Pick & Pack,2025-08-06T19:02:30Z,R-Ops5,GreenFreight Ltd.
CASE-0524,Customs Clearance,2025-08-06T22:27:46Z,R-Ops5,GreenFreight Ltd.
CASE-0524,Road Transport Dispatch,2025-08-07T03:56:57Z,R-Ops5,GreenFreight Ltd.
CASE-0524,Last Mile Delivery,2025-08-08T00:43:43Z,R-Ops5,GreenFreight Ltd.
CASE-0525,Order Received,2025-05-18T13:59:00Z,R-Ops5,Deecan Roadlines
CASE-0525,Warehouse Pick & Pack,2025-05-18T15:18:09Z,R-Ops5,Deecan Roadlines
CASE-0525,Customs Clearance,2025-05-18T18:46:13Z,R-Ops5,Deecan Roadlines
CASE-0525,Road Transport Dispatch,2025-05-19T06:35:46Z,R-Ops5,Deecan Roadlines
CASE-0525,Recycling Processing,2025-05-20T04:38:42Z,R-Ops5,Deecan Roadlines
CASE-0525,Last Mile Delivery,2025-05-20T07:42:59Z,R-Ops5,Deecan Roadlines
CASE-0526,Order Received,2025-05-24T14:33:00Z,R-Ops5,Deecan Roadlines
CASE-0526,Warehouse Pick & Pack,2025-05-24T15:10:02Z,R-Ops5,Deecan Roadlines
CASE-0526,Customs Clearance,2025-05-24T20:43:37Z,R-Ops5,Deecan Roadlines
CASE-0526,Road Transport Dispatch,2025-05-25T01:26:04Z,R-Ops5,Deecan Roadlines
CASE-0526,Last Mile Delivery,2025-05-25T23:51:05Z,R-Ops5,Deecan Roadlines
CASE-0527,Order Received,2025-10-24T09:39:00Z,R-Ops5,EcoLink Carriers
CASE-0527,Warehouse Pick & Pack,2025-10-24T10:13:44Z,R-Ops5,EcoLink Carriers
CASE-0527,Customs Clearance,2025-10-24T13:36:12Z,R-Ops5,EcoLink Carriers
CASE-0527,Road Transport Dispatch,2025-10-24T23:49:53Z,R-Ops5,EcoLink Carriers
CASE-0527,Last Mile Delivery,2025-10-25T19:57:29Z,R-Ops5,EcoLink Carriers
CASE-0528,Order Received,2025-06-30T09:18:00Z,R-Ops4,SpeedJet Air Cargo
CASE-0528,Warehouse Pick & Pack,2025-06-30T10:03:04Z,R-Ops4,SpeedJet Air Cargo
CASE-0528,Customs Clearance,2025-06-30T14:49:53Z,R-Ops4,SpeedJet Air Cargo
CASE-0528,Road Transport Dispatch,2025-06-30T23:36:45Z,R-Ops4,SpeedJet Air Cargo
CASE-0528,Incineration Disposal,2025-07-01T22:27:45Z,R-Ops4,SpeedJet Air Cargo
CASE-0528,Last Mile Delivery,2025-07-02T01:11:49Z,R-Ops4,SpeedJet Air Cargo
CASE-0529,Order Received,2025-12-03T09:51:00Z,R-Ops1,FastCargo Ltd.
CASE-0529,Warehouse Pick & Pack,2025-12-03T11:27:21Z,R-Ops1,FastCargo Ltd.
CASE-0529,Customs Clearance,2025-12-03T13:33:54Z,R-Ops1,FastCargo Ltd.
CASE-0529,Road Transport Dispatch,2025-12-03T21:26:36Z,R-Ops1,FastCargo Ltd.
CASE-0529,Last Mile Delivery,2025-12-04T13:12:43Z,R-Ops1,FastCargo Ltd.
CASE-0530,Order Received,2025-11-12T08:17:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0530,Warehouse Pick & Pack,2025-11-12T10:04:12Z,R-Ops2,SpeedJet Air Cargo
CASE-0530,Customs Clearance,2025-11-12T12:07:36Z,R-Ops2,SpeedJet Air Cargo
CASE-0530,Road Transport Dispatch,2025-11-12T17:01:09Z,R-Ops2,SpeedJet Air Cargo
CASE-0530,Recycling Processing,2025-11-13T13:56:13Z,R-Ops2,SpeedJet Air Cargo
CASE-0530,Last Mile Delivery,2025-11-13T17:21:37Z,R-Ops2,SpeedJet Air Cargo
CASE-0531,Order Received,2025-09-06T05:51:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0531,Warehouse Pick & Pack,2025-09-06T07:08:27Z,R-Ops2,SpeedJet Air Cargo
CASE-0531,Customs Clearance,2025-09-06T09:16:24Z,R-Ops2,SpeedJet Air Cargo
CASE-0531,Truck Delivery Transport Dispatch,2025-09-06T21:08:45Z,R-Ops2,SpeedJet Air Cargo
CASE-0531,Last Mile Delivery,2025-09-07T21:06:05Z,R-Ops2,SpeedJet Air Cargo
CASE-0532,Order Received,2025-07-16T07:42:00Z,R-Ops4,GreenFreight Ltd.
CASE-0532,Warehouse Pick & Pack,2025-07-16T08:51:36Z,R-Ops4,GreenFreight Ltd.
CASE-0532,Customs Clearance,2025-07-16T13:24:38Z,R-Ops4,GreenFreight Ltd.
CASE-0532,Air Freight Dispatch,2025-07-16T19:05:50Z,R-Ops4,GreenFreight Ltd.
CASE-0532,Last Mile Delivery,2025-07-16T22:28:39Z,R-Ops4,GreenFreight Ltd.
CASE-0533,Order Received,2025-03-27T14:25:00Z,R-Ops1,EcoLink Carriers
CASE-0533,Warehouse Pick & Pack,2025-03-27T15:37:51Z,R-Ops1,EcoLink Carriers
CASE-0533,Customs Clearance,2025-03-27T19:32:09Z,R-Ops1,EcoLink Carriers
CASE-0533,Truck Delivery Transport Dispatch,2025-03-28T07:07:19Z,R-Ops1,EcoLink Carriers
CASE-0533,Last Mile Delivery,2025-03-29T03:27:31Z,R-Ops1,EcoLink Carriers
CASE-0534,Order Received,2025-05-15T04:33:00Z,R-Ops4,GreenFreight Ltd.
CASE-0534,Warehouse Pick & Pack,2025-05-15T06:21:19Z,R-Ops4,GreenFreight Ltd.
CASE-0534,Customs Clearance,2025-05-15T08:24:10Z,R-Ops4,GreenFreight Ltd.
CASE-0534,Road Transport Dispatch,2025-05-15T19:49:14Z,R-Ops4,GreenFreight Ltd.
CASE-0534,Last Mile Delivery,2025-05-16T17:36:20Z,R-Ops4,GreenFreight Ltd.
CASE-0535,Order Received,2025-09-30T20:22:00Z,R-Ops1,EcoLink Carriers
CASE-0535,Warehouse Pick & Pack,2025-09-30T22:18:03Z,R-Ops1,EcoLink Carriers
CASE-0535,Customs Clearance,2025-10-01T02:01:41Z,R-Ops1,EcoLink Carriers
CASE-0535,Truck Delivery Transport Dispatch,2025-10-01T13:22:20Z,R-Ops1,EcoLink Carriers
CASE-0535,Recycling Processing,2025-10-02T10:43:19Z,R-Ops1,EcoLink Carriers
CASE-0535,Last Mile Delivery,2025-10-02T13:41:06Z,R-Ops1,EcoLink Carriers
CASE-0536,Order Received,2025-12-12T23:15:00Z,R-Ops4,GreenFreight Ltd.
CASE-0536,Warehouse Pick & Pack,2025-12-13T00:51:05Z,R-Ops4,GreenFreight Ltd.
CASE-0536,Customs Clearance,2025-12-13T05:12:22Z,R-Ops4,GreenFreight Ltd.
CASE-0536,Road Transport Dispatch,2025-12-13T10:45:56Z,R-Ops4,GreenFreight Ltd.
CASE-0536,Recycling Processing,2025-12-14T08:40:06Z,R-Ops4,GreenFreight Ltd.
CASE-0536,Last Mile Delivery,2025-12-14T11:41:13Z,R-Ops4,GreenFreight Ltd.
CASE-0537,Order Received,2025-07-30T03:33:00Z,R-Ops1,EcoLink Carriers
CASE-0537,Warehouse Pick & Pack,2025-07-30T04:12:21Z,R-Ops1,EcoLink Carriers
CASE-0537,Customs Clearance,2025-07-30T07:59:22Z,R-Ops1,EcoLink Carriers
CASE-0537,Road Transport Dispatch,2025-07-30T13:44:41Z,R-Ops1,EcoLink Carriers
CASE-0537,Recycling Processing,2025-07-31T06:40:32Z,R-Ops1,EcoLink Carriers
CASE-0537,Last Mile Delivery,2025-07-31T10:29:28Z,R-Ops1,EcoLink Carriers
CASE-0538,Order Received,2025-11-23T03:45:00Z,R-Ops5,Deecan Roadlines
CASE-0538,Warehouse Pick & Pack,2025-11-23T05:41:12Z,R-Ops5,Deecan Roadlines
CASE-0538,Customs Clearance,2025-11-23T08:01:56Z,R-Ops5,Deecan Roadlines
CASE-0538,Road Transport Dispatch,2025-11-23T16:52:11Z,R-Ops5,Deecan Roadlines
CASE-0538,Last Mile Delivery,2025-11-24T15:30:29Z,R-Ops5,Deecan Roadlines
CASE-0539,Order Received,2025-12-23T05:16:00Z,R-Ops1,Deecan Roadlines
CASE-0539,Warehouse Pick & Pack,2025-12-23T06:12:30Z,R-Ops1,Deecan Roadlines
CASE-0539,Customs Clearance,2025-12-23T10:51:01Z,R-Ops1,Deecan Roadlines
CASE-0539,Road Transport Dispatch,2025-12-23T15:27:22Z,R-Ops1,Deecan Roadlines
CASE-0539,Last Mile Delivery,2025-12-24T16:24:31Z,R-Ops1,Deecan Roadlines
CASE-0540,Order Received,2025-03-24T02:17:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0540,Warehouse Pick & Pack,2025-03-24T03:56:56Z,R-Ops3,SpeedJet Air Cargo
CASE-0540,Customs Clearance,2025-03-24T07:28:48Z,R-Ops3,SpeedJet Air Cargo
CASE-0540,Road Transport Dispatch,2025-03-24T14:08:29Z,R-Ops3,SpeedJet Air Cargo
CASE-0540,Recycling Processing,2025-03-25T14:41:50Z,R-Ops3,SpeedJet Air Cargo
CASE-0540,Last Mile Delivery,2025-03-25T17:10:21Z,R-Ops3,SpeedJet Air Cargo
CASE-0541,Order Received,2025-07-21T05:41:00Z,R-Ops5,Deecan Roadlines
CASE-0541,Warehouse Pick & Pack,2025-07-21T06:55:17Z,R-Ops5,Deecan Roadlines
CASE-0541,Customs Clearance,2025-07-21T09:29:48Z,R-Ops5,Deecan Roadlines
CASE-0541,Road Transport Dispatch,2025-07-21T19:38:47Z,R-Ops5,Deecan Roadlines
CASE-0541,Last Mile Delivery,2025-07-22T17:04:47Z,R-Ops5,Deecan Roadlines
CASE-0542,Order Received,2025-01-18T02:04:00Z,R-Ops1,SpeedJet Air Cargo
CASE-0542,Warehouse Pick & Pack,2025-01-18T03:25:25Z,R-Ops1,SpeedJet Air Cargo
CASE-0542,Customs Clearance,2025-01-18T06:25:33Z,R-Ops1,SpeedJet Air Cargo
CASE-0542,Truck Delivery Transport Dispatch,2025-01-18T13:59:35Z,R-Ops1,SpeedJet Air Cargo
CASE-0542,Last Mile Delivery,2025-01-19T09:28:54Z,R-Ops1,SpeedJet Air Cargo
CASE-0543,Order Received,2025-05-17T04:44:00Z,R-Ops4,EcoLink Carriers
CASE-0543,Warehouse Pick & Pack,2025-05-17T05:43:41Z,R-Ops4,EcoLink Carriers
CASE-0543,Customs Clearance,2025-05-17T09:17:36Z,R-Ops4,EcoLink Carriers
CASE-0543,Air Freight Dispatch,2025-05-17T13:19:22Z,R-Ops4,EcoLink Carriers
CASE-0543,Last Mile Delivery,2025-05-17T18:24:25Z,R-Ops4,EcoLink Carriers
CASE-0544,Order Received,2025-10-04T07:00:00Z,R-Ops1,GreenFreight Ltd.
CASE-0544,Warehouse Pick & Pack,2025-10-04T08:04:35Z,R-Ops1,GreenFreight Ltd.
CASE-0544,Customs Clearance,2025-10-04T12:50:01Z,R-Ops1,GreenFreight Ltd.
CASE-0544,Road Transport Dispatch,2025-10-04T23:04:20Z,R-Ops1,GreenFreight Ltd.
CASE-0544,Last Mile Delivery,2025-10-05T19:25:31Z,R-Ops1,GreenFreight Ltd.
CASE-0545,Order Received,2025-07-25T01:40:00Z,R-Ops3,SpeedJet Air Cargo
CASE-0545,Warehouse Pick & Pack,2025-07-25T03:39:43Z,R-Ops3,SpeedJet Air Cargo
CASE-0545,Customs Clearance,2025-07-25T08:15:01Z,R-Ops3,SpeedJet Air Cargo
CASE-0545,Truck Delivery Transport Dispatch,2025-07-25T15:10:23Z,R-Ops3,SpeedJet Air Cargo
CASE-0545,Last Mile Delivery,2025-07-26T12:34:26Z,R-Ops3,SpeedJet Air Cargo
CASE-0546,Order Received,2025-04-01T17:02:00Z,R-Ops2,SpeedJet Air Cargo
CASE-0546,Warehouse Pick & Pack,2025-04-01T18:59:04Z,R-Ops2,SpeedJet Air Cargo
CASE-0546,Customs Clearance,2025-04-01T23:37:39Z,R-Ops2,SpeedJet Air Cargo
CASE-0546,Road Transport Dispatch,2025-04-02T06:01:06Z,R-Ops2,SpeedJet Air Cargo
CASE-0546,Last Mile Delivery,2025-04-02T22:05:10Z,R-Ops2,SpeedJet Air Cargo
CASE-0547,Order Received,2025-11-20T14:47:00Z,R-Ops1,GreenFreight Ltd.
CASE-0547,Warehouse Pick & Pack,2025-11-20T15:34:03Z,R-Ops1,GreenFreight Ltd.
CASE-0547,Customs Clearance,2025-11-20T17:42:37Z,R-Ops1,GreenFreight Ltd.
CASE-0547,Truck Delivery Transport Dispatch,2025-11-20T21:54:47Z,R-Ops1,GreenFreight Ltd.
CASE-0547,Last Mile Delivery,2025-11-21T18:17:53Z,R-Ops1,GreenFreight Ltd.
CASE-0548,Order Received,2025-09-13T17:53:00Z,R-Ops3,FastCargo Ltd.
CASE-0548,Warehouse Pick & Pack,2025-09-13T19:36:03Z,R-Ops3,FastCargo Ltd.
CASE-0548,Customs Clearance,2025-09-14T01:28:02Z,R-Ops3,FastCargo Ltd.
CASE-0548,Road Transport Dispatch,2025-09-14T05:35:55Z,R-Ops3,FastCargo Ltd.
CASE-0548,Last Mile Delivery,2025-09-14T23:58:32Z,R-Ops3,FastCargo Ltd.
CASE-0549,Order Received,2025-04-19T20:42:00Z,R-Ops1,GreenFreight Ltd.
CASE-0549,Warehouse Pick & Pack,2025-04-19T21:59:04Z,R-Ops1,GreenFreight Ltd.
CASE-0549,Customs Clearance,2025-04-20T03:44:42Z,R-Ops1,GreenFreight Ltd.
CASE-0549,Road Transport Dispatch,2025-04-20T14:42:23Z,R-Ops1,GreenFreight Ltd.
CASE-0549,Recycling Processing,2025-04-21T13:07:01Z,R-Ops1,GreenFreight Ltd.
CASE-0549,Last Mile Delivery,2025-04-21T16:19:24Z,R-Ops1,GreenFreight Ltd.
CASE-0550,Order Received,2025-08-30T19:02:00Z,R-Ops1,GreenFreight Ltd.
CASE-0550,Warehouse Pick & Pack,2025-08-30T19:53:50Z,R-Ops1,GreenFreight Ltd.
CASE-0550,Customs Clearance,2025-08-31T00:29:33Z,R-Ops1,GreenFreight Ltd.
CASE-0550,Road Transport Dispatch,2025-08-31T04:36:26Z,R-Ops1,GreenFreight Ltd.
CASE-0550,Last Mile Delivery,2025-09-01T04:39:14Z,R-Ops1,GreenFreight Ltd.
CASE-0551,Order Received,2025-11-09T05:53:00Z,R-Ops4,EcoLink Carriers
CASE-0551,Warehouse Pick & Pack,2025-11-09T07:16:11Z,R-Ops4,EcoLink Carriers
CASE-0551,Customs Clearance,2025-11-09T12:32:27Z,R-Ops4,EcoLink Carriers
CASE-0551,Road Transport Dispatch,2025-11-09T17:23:30Z,R-Ops4,EcoLink Carriers
CASE-0551,Incineration Disposal,2025-11-10T16:23:00Z,R-Ops4,EcoLink Carriers
CASE-0551,Last Mile Delivery,2025-11-10T18:39:43Z,R-Ops4,EcoLink Carriers
CASE-0552,Order Received,2025-03-03T21:36:00Z,R-Ops3,GreenFreight Ltd.
CASE-0552,Warehouse Pick & Pack,2025-03-03T22:55:07Z,R-Ops3,GreenFreight Ltd.
CASE-0552,Customs Clearance,2025-03-04T02:12:18Z,R-Ops3,GreenFreight Ltd.
CASE-0552,Road Transport Dispatch,2025-03-04T13:55:21Z,R-Ops3,GreenFreight Ltd.
CASE-0552,Recycling Processing,2025-03-05T05:22:42Z,R-Ops3,GreenFreight Ltd.
CASE-0552,Last Mile Delivery,2025-03-05T07:12:00Z,R-Ops3,GreenFreight Ltd.
CASE-0553,Order Received,2025-12-23T11:35:00Z,R-Ops2,GreenFreight Ltd.
CASE-0553,Warehouse Pick & Pack,2025-12-23T12:19:51Z,R-Ops2,GreenFreight Ltd.
CASE-0553,Customs Clearance,2025-12-23T15:18:19Z,R-Ops2,GreenFreight Ltd.
CASE-0553,Road Transport Dispatch,2025-12-23T23:57:40Z,R-Ops2,GreenFreight Ltd.
CASE-0553,Last Mile Delivery,2025-12-24T22:52:18Z,R-Ops2,GreenFreight Ltd.
CASE-0554,Order Received,2025-01-09T15:05:00Z,R-Ops2,GreenFreight Ltd.
CASE-0554,Warehouse Pick & Pack,2025-01-09T15:35:34Z,R-Ops2,GreenFreight Ltd.
CASE-0554,Customs Clearance,2025-01-09T18:18:37Z,R-Ops2,GreenFreight Ltd.
